"","sampleID","specific.location","System","Sampling.location","latitude","longitude","particles.L.blank.corrected","particles.fish.blank.corrected","particles.kg.blank.corrected","sample.matrix","sample.matrix.specific","Sampling.apparatus","x1M","x2M","Sample.Type","season","locationNew","matrix","locationMatrix","proportion","proportion.upper95","proportion.lower95","proportion.sd","proportion.n","unaligned.particle.L.master","particles.fish.blank.corrected.particle.corrected","particles.kg.blank.corrected.particle.corrected","particles.L.blank.corrected.particle.corrected.upper95","particles.L.blank.corrected.particle.corrected.lower95","particles.L.blank.corrected.particle.corrected.sd","CF","particle.L.master","particle.fish.master","particles.kg.master","source","Reference","compartment","Conc","alpha","alpha.se","alpha.n","alpha.upper.68","alpha.lower.68","alpha.upper.95","alpha.lower.95","alpha.upper.99","alpha.lower.99","alpha.sd","CF.upper.68","CF.upper.95","CF.upper.99","CF.lower.68","CF.lower.95","CF.lower.99","CF.sd","conc.upper.68","conc.upper.95","conc.upper.99","conc.lower.68","conc.lower.95","conc.lower.99","conc.alignment.sd"
"217","CBNMS23 Mar 29",NA,"Estuary","National Marine Sancturay","38.02","-123.33",0.000126,NA,NA,"water","surface water","Manta Trawl",333,5000,"sample","wet","National Marine Sanctuary","Surface (Manta Trawl)","National Marine Sanctuary Surface (Manta Trawl)",0.719549233706109,0.778551292469307,0.660547174942911,0.242698880320999,65,9.06632034469697e-05,NA,NA,9.80974628511326e-05,8.32289440428068e-05,3.05800589204459e-05,356.68887936576,0.0323385564372095,NA,NA,"SFEI","Zhu et. al 2021","marine",0.0323385564372095,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,832.707578660329,1893.55560990056,4636.33327331044,154.709905571016,70.6623454890817,31.2049684019207,1.37686496362147,0.0754959366159149,0.171675817498565,0.420344826806099,0.0140264956440465,0.00640647460511668,0.0028291423987796,0.000124830988315817
"218","CBNMS23 Sept 12",NA,"Estuary","National Marine Sancturay","38.03","-123.31",0.000139,NA,NA,"water","surface water","Manta Trawl",333,5000,"sample","dry","National Marine Sanctuary","Surface (Manta Trawl)","National Marine Sanctuary Surface (Manta Trawl)",0.719549233706109,0.778551292469307,0.660547174942911,0.242698880320999,65,0.000100017343485149,NA,NA,0.000108218629653234,9.18160573170646e-05,3.37351443646189e-05,356.68887936576,0.0356750741648581,NA,NA,"SFEI","Zhu et. al 2021","marine",0.0356750741648581,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,832.707578660329,1893.55560990056,4636.33327331044,154.709905571016,70.6623454890817,31.2049684019207,1.37686496362147,0.0832851999175569,0.189388401843655,0.463713737508316,0.0154736737660513,0.00706746008024776,0.00312103804309813,0.000137710375999195
"219","CBNMS24 Sept 13",NA,"Estuary","National Marine Sancturay","37.99","-123.5",0,NA,NA,"water","surface water","Manta Trawl",333,5000,"sample","dry","National Marine Sanctuary","Surface (Manta Trawl)","National Marine Sanctuary Surface (Manta Trawl)",0.719549233706109,0.778551292469307,0.660547174942911,0.242698880320999,65,0,NA,NA,0,0,0,356.68887936576,0,NA,NA,"SFEI","Zhu et. al 2021","marine",0,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,832.707578660329,1893.55560990056,4636.33327331044,154.709905571016,70.6623454890817,31.2049684019207,1.37686496362147,0,0,0,0,0,0,0
"220","GFNMS24 Mar 29",NA,"Estuary","National Marine Sancturay","N/A","N/A",2.3e-05,NA,NA,"water","surface water","Manta Trawl",333,5000,"sample","wet","National Marine Sanctuary","Surface (Manta Trawl)","National Marine Sanctuary Surface (Manta Trawl)",0.719549233706109,0.778551292469307,0.660547174942911,0.242698880320999,65,1.65496323752405e-05,NA,NA,1.79066797267941e-05,1.51925850236869e-05,5.58207424738298e-06,356.68887936576,0.00590306982583983,NA,NA,"SFEI","Zhu et. al 2021","marine",0.00590306982583983,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,832.707578660329,1893.55560990056,4636.33327331044,154.709905571016,70.6623454890817,31.2049684019207,1.37686496362147,0.0137810043029051,0.0313376492259286,0.0767296112423832,0.00256039206200849,0.00116943584061654,0.000516430755332784,2.27866089782841e-05
"221","GFNMS25 Mar 30",NA,"Estuary","National Marine Sancturay","37.97","-122.93",0.000218,NA,NA,"water","surface water","Manta Trawl",333,5000,"sample","wet","National Marine Sanctuary","Surface (Manta Trawl)","National Marine Sanctuary Surface (Manta Trawl)",0.719549233706109,0.778551292469307,0.660547174942911,0.242698880320999,65,0.000156861732947932,NA,NA,0.000169724181758309,0.000143999284137555,5.29083559099778e-05,356.68887936576,0.0559508357405688,NA,NA,"SFEI","Zhu et. al 2021","marine",0.0559508357405688,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,832.707578660329,1893.55560990056,4636.33327331044,154.709905571016,70.6623454890817,31.2049684019207,1.37686496362147,0.130619953827535,0.29702641440228,0.727263271775632,0.0242680638920805,0.0110842179675828,0.00489486542011073,0.000215977424228954
"222","GFNMS25 Sept 11",NA,"Estuary","National Marine Sancturay","37.97","-122.93",2e-05,NA,NA,"water","surface water","Manta Trawl",333,5000,"sample","dry","National Marine Sanctuary","Surface (Manta Trawl)","National Marine Sanctuary Surface (Manta Trawl)",0.719549233706109,0.778551292469307,0.660547174942911,0.242698880320999,65,1.43909846741222e-05,NA,NA,1.55710258493861e-05,1.32109434988582e-05,4.85397760641998e-06,356.68887936576,0.00513310419638246,NA,NA,"SFEI","Zhu et. al 2021","marine",0.00513310419638246,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,832.707578660329,1893.55560990056,4636.33327331044,154.709905571016,70.6623454890817,31.2049684019207,1.37686496362147,0.0119834820025262,0.027250129761677,0.0667214010803332,0.00222642788000738,0.0010169007309709,0.000449070222028508,1.98144425898123e-05
"223","GFNMS26 Mar 29",NA,"Estuary","National Marine Sancturay","37.82","-123.02",7.9e-05,NA,NA,"water","surface water","Manta Trawl",333,5000,"sample","wet","National Marine Sanctuary","Surface (Manta Trawl)","National Marine Sanctuary Surface (Manta Trawl)",0.719549233706109,0.778551292469307,0.660547174942911,0.242698880320999,65,5.68443894627826e-05,NA,NA,6.15055521050752e-05,5.218322682049e-05,1.91732115453589e-05,356.68887936576,0.0202757615757107,NA,NA,"SFEI","Zhu et. al 2021","marine",0.0202757615757107,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,832.707578660329,1893.55560990056,4636.33327331044,154.709905571016,70.6623454890817,31.2049684019207,1.37686496362147,0.0473347539099784,0.107638012558624,0.263549534267316,0.00879439012602915,0.00401675788733506,0.0017738273770126,7.82670482297586e-05
"224","GFNMS26 Sept 12",NA,"Estuary","National Marine Sancturay","37.82","-123.01",0.000139,NA,NA,"water","surface water","Manta Trawl",333,5000,"sample","dry","National Marine Sanctuary","Surface (Manta Trawl)","National Marine Sanctuary Surface (Manta Trawl)",0.719549233706109,0.778551292469307,0.660547174942911,0.242698880320999,65,0.000100017343485149,NA,NA,0.000108218629653234,9.18160573170646e-05,3.37351443646189e-05,356.68887936576,0.0356750741648581,NA,NA,"SFEI","Zhu et. al 2021","marine",0.0356750741648581,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,832.707578660329,1893.55560990056,4636.33327331044,154.709905571016,70.6623454890817,31.2049684019207,1.37686496362147,0.0832851999175569,0.189388401843655,0.463713737508316,0.0154736737660513,0.00706746008024776,0.00312103804309813,0.000137710375999195
"225","GFNMS27 March 29",NA,"Estuary","National Marine Sancturay","37.75","-123.26",7.8e-05,NA,NA,"water","surface water","Manta Trawl",333,5000,"sample","wet","National Marine Sanctuary","Surface (Manta Trawl)","National Marine Sanctuary Surface (Manta Trawl)",0.719549233706109,0.778551292469307,0.660547174942911,0.242698880320999,65,5.61248402290765e-05,NA,NA,6.07270008126059e-05,5.1522679645547e-05,1.89305126650379e-05,356.68887936576,0.0200191063658916,NA,NA,"SFEI","Zhu et. al 2021","marine",0.0200191063658916,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,832.707578660329,1893.55560990056,4636.33327331044,154.709905571016,70.6623454890817,31.2049684019207,1.37686496362147,0.0467355798098521,0.10627550607054,0.260213464213299,0.00868306873202879,0.00396591285078652,0.00175137386591118,7.72763261002679e-05
"226","GFNMS27 Sept 13",NA,"Estuary","National Marine Sancturay","37.73","-123.26",5e-06,NA,NA,"water","surface water","Manta Trawl",333,5000,"sample","dry","National Marine Sanctuary","Surface (Manta Trawl)","National Marine Sanctuary Surface (Manta Trawl)",0.719549233706109,0.778551292469307,0.660547174942911,0.242698880320999,65,3.59774616853054e-06,NA,NA,3.89275646234653e-06,3.30273587471455e-06,1.213494401605e-06,356.68887936576,0.00128327604909561,NA,NA,"SFEI","Zhu et. al 2021","marine",0.00128327604909561,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,832.707578660329,1893.55560990056,4636.33327331044,154.709905571016,70.6623454890817,31.2049684019207,1.37686496362147,0.00299587050063154,0.00681253244041926,0.0166803502700833,0.000556606970001845,0.000254225182742725,0.000112267555507127,4.95361064745307e-06
"227","GFNMS28 Mar 30",NA,"Estuary","National Marine Sancturay","37.81","-122.76",9.6e-05,NA,NA,"water","surface water","Manta Trawl",333,5000,"sample","wet","National Marine Sanctuary","Surface (Manta Trawl)","National Marine Sanctuary Surface (Manta Trawl)",0.719549233706109,0.778551292469307,0.660547174942911,0.242698880320999,65,6.90767264357864e-05,NA,NA,7.47409240770534e-05,6.34125287945194e-05,2.32990925108159e-05,356.68887936576,0.0246389001426358,NA,NA,"SFEI","Zhu et. al 2021","marine",0.0246389001426358,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,832.707578660329,1893.55560990056,4636.33327331044,154.709905571016,70.6623454890817,31.2049684019207,1.37686496362147,0.0575207136121256,0.13080062285605,0.320262725185599,0.0106868538240354,0.00488112350866033,0.00215553706573684,9.5109324431099e-05
"228","GFNMS28 DUP Sept 13",NA,"Estuary","National Marine Sancturay","37.81","-122.76",5.6e-05,NA,NA,"water","surface water","Manta Trawl",333,5000,"sample","dry","National Marine Sanctuary","Surface (Manta Trawl)","National Marine Sanctuary Surface (Manta Trawl)",0.719549233706109,0.778551292469307,0.660547174942911,0.242698880320999,65,4.02947570875421e-05,NA,NA,4.35988723782812e-05,3.6990641796803e-05,1.35911372979759e-05,356.68887936576,0.0143726917498709,NA,NA,"SFEI","Zhu et. al 2021","marine",0.0143726917498709,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,832.707578660329,1893.55560990056,4636.33327331044,154.709905571016,70.6623454890817,31.2049684019207,1.37686496362147,0.0335537496070733,0.0763003633326957,0.186819923024933,0.00623399806402067,0.00284732204671852,0.00125739662167982,5.54804392514744e-05
"229","LSB14 Aug 24",NA,"Estuary","Lower South Bay","37.47","-122.06",0.000982,NA,NA,"water","surface water","Manta Trawl",333,5000,"sample","dry","Lower South Bay","Surface (Manta Trawl)","Lower South Bay Surface (Manta Trawl)",0.719549233706109,0.778551292469307,0.660547174942911,0.242698880320999,65,0.000706597347499399,NA,NA,0.000764537369204859,0.000648657325793938,0.000238330300475221,356.68887936576,0.252035416042379,NA,NA,"SFEI","Zhu et. al 2021","marine",0.252035416042379,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,832.707578660329,1893.55560990056,4636.33327331044,154.709905571016,70.6623454890817,31.2049684019207,1.37686496362147,0.588388966324035,1.33798137129834,3.27602079304436,0.109317608908362,0.0499298258906713,0.0220493479015997,0.000972889131159784
"230","LSB14 Mar 6",NA,"Estuary","Lower South Bay","37.48","-122.08",0.000266,NA,NA,"water","surface water","Manta Trawl",333,5000,"sample","wet","Lower South Bay","Surface (Manta Trawl)","Lower South Bay Surface (Manta Trawl)",0.719549233706109,0.778551292469307,0.660547174942911,0.242698880320999,65,0.000191400096165825,NA,NA,0.000207094643796836,0.000175705548534814,6.45579021653857e-05,356.68887936576,0.0682702858118867,NA,NA,"SFEI","Zhu et. al 2021","marine",0.0682702858118867,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,832.707578660329,1893.55560990056,4636.33327331044,154.709905571016,70.6623454890817,31.2049684019207,1.37686496362147,0.159380310633598,0.362426725830304,0.887394634368432,0.0296114908040982,0.013524779721913,0.00597263395297915,0.000263532086444503
"231","LSB15 Aug 24",NA,"Estuary","Lower South Bay","37.46","-122.08",0.000357,NA,NA,"water","surface water","Manta Trawl",333,5000,"sample","dry","Lower South Bay","Surface (Manta Trawl)","Lower South Bay Surface (Manta Trawl)",0.719549233706109,0.778551292469307,0.660547174942911,0.242698880320999,65,0.000256879076433081,NA,NA,0.000277942811411542,0.000235815341454619,8.66435002745967e-05,356.68887936576,0.0916259099054269,NA,NA,"SFEI","Zhu et. al 2021","marine",0.0916259099054269,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,832.707578660329,1893.55560990056,4636.33327331044,154.709905571016,70.6623454890817,31.2049684019207,1.37686496362147,0.213905153745092,0.486414816245935,1.19097700928395,0.0397417376581317,0.0181516780478306,0.00801590346320886,0.000353687800228149
"232","LSB15 Mar 6",NA,"Estuary","Lower South Bay","37.47","-122.09",0.000248,NA,NA,"water","surface water","Manta Trawl",333,5000,"sample","wet","Lower South Bay","Surface (Manta Trawl)","Lower South Bay Surface (Manta Trawl)",0.719549233706109,0.778551292469307,0.660547174942911,0.242698880320999,65,0.000178448209959115,NA,NA,0.000193080720532388,0.000163815699385842,6.01893223196078e-05,356.68887936576,0.0636504920351425,NA,NA,"SFEI","Zhu et. al 2021","marine",0.0636504920351425,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,832.707578660329,1893.55560990056,4636.33327331044,154.709905571016,70.6623454890817,31.2049684019207,1.37686496362147,0.148595176831325,0.337901609044795,0.827345373396132,0.0276077057120915,0.0126095690640392,0.00556847075315349,0.000245699088113672
"233","LSB16 Aug 24",NA,"Estuary","Lower South Bay","37.46","-122.03",0.000153,NA,NA,"water","surface water","Manta Trawl",333,5000,"sample","dry","Lower South Bay","Surface (Manta Trawl)","Lower South Bay Surface (Manta Trawl)",0.719549233706109,0.778551292469307,0.660547174942911,0.242698880320999,65,0.000110091032757035,NA,NA,0.000119118347747804,0.000101063717766265,3.71329286891129e-05,356.68887936576,0.0392682471023258,NA,NA,"SFEI","Zhu et. al 2021","marine",0.0392682471023258,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,832.707578660329,1893.55560990056,4636.33327331044,154.709905571016,70.6623454890817,31.2049684019207,1.37686496362147,0.0916736373193253,0.208463492676829,0.510418718264549,0.0170321732820565,0.0077792905919274,0.00343538719851808,0.000151580485812064
"234","LSB16 Mar 6",NA,"Estuary","Lower South Bay","37.45","-122.03",0.000516,NA,NA,"water","surface water","Manta Trawl",333,5000,"sample","wet","Lower South Bay","Surface (Manta Trawl)","Lower South Bay Surface (Manta Trawl)",0.719549233706109,0.778551292469307,0.660547174942911,0.242698880320999,65,0.000371287404592352,NA,NA,0.000401732466914162,0.000340842342270542,0.000125232622245635,356.68887936576,0.132434088266667,NA,NA,"SFEI","Zhu et. al 2021","marine",0.132434088266667,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,832.707578660329,1893.55560990056,4636.33327331044,154.709905571016,70.6623454890817,31.2049684019207,1.37686496362147,0.309173835665175,0.703053347851267,1.7214121478726,0.0574418393041904,0.0262360388590493,0.0115860117283355,0.000511212618817157
"235","MBNMS29 Jan 11 2018",NA,"Estuary","National Marine Sancturay","37.81","-122.47",0.000396,NA,NA,"water","surface water","Manta Trawl",333,5000,"sample","wet","National Marine Sanctuary","Surface (Manta Trawl)","National Marine Sanctuary Surface (Manta Trawl)",0.719549233706109,0.778551292469307,0.660547174942911,0.242698880320999,65,0.000284941496547619,NA,NA,0.000308306311817845,0.000261576681277393,9.61087566071156e-05,356.68887936576,0.101635463088373,NA,NA,"SFEI","Zhu et. al 2021","marine",0.101635463088373,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,832.707578660329,1893.55560990056,4636.33327331044,154.709905571016,70.6623454890817,31.2049684019207,1.37686496362147,0.237272943650018,0.539552569281205,1.3210837413906,0.0440832720241461,0.0201346344732238,0.00889159039616445,0.000392325963278283
"236","MBNMS29 Mar 30",NA,"Estuary","National Marine Sancturay","37.79","-122.5",0.000294,NA,NA,"water","surface water","Manta Trawl",333,5000,"sample","wet","National Marine Sanctuary","Surface (Manta Trawl)","National Marine Sanctuary Surface (Manta Trawl)",0.719549233706109,0.778551292469307,0.660547174942911,0.242698880320999,65,0.000211547474709596,NA,NA,0.000228894079985976,0.000194200869433216,7.13534708143737e-05,356.68887936576,0.0754566316868222,NA,NA,"SFEI","Zhu et. al 2021","marine",0.0754566316868222,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,832.707578660329,1893.55560990056,4636.33327331044,154.709905571016,70.6623454890817,31.2049684019207,1.37686496362147,0.176157185437135,0.400576907496652,0.980804595880898,0.0327284898361085,0.0149484407452723,0.00660133226381906,0.000291272306070241
"237","MBNMS29 Nov 17 2017",NA,"Estuary","National Marine Sancturay","37.8","-122.5",0.000273,NA,NA,"water","surface water","Manta Trawl",333,5000,"sample","wet","National Marine Sanctuary","Surface (Manta Trawl)","National Marine Sanctuary Surface (Manta Trawl)",0.719549233706109,0.778551292469307,0.660547174942911,0.242698880320999,65,0.000196436940801768,NA,NA,0.000212544502844121,0.000180329378759415,6.62567943276327e-05,356.68887936576,0.0700668722806206,NA,NA,"SFEI","Zhu et. al 2021","marine",0.0700668722806206,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,832.707578660329,1893.55560990056,4636.33327331044,154.709905571016,70.6623454890817,31.2049684019207,1.37686496362147,0.163574529334482,0.371964271246891,0.910747124746548,0.0303907405621008,0.0138806949777528,0.00612980853068913,0.000270467141350938
"238","MBNMS29 Sept 13",NA,"Estuary","National Marine Sancturay","37.81","-122.51",1.9e-05,NA,NA,"water","surface water","Manta Trawl",333,5000,"sample","dry","National Marine Sanctuary","Surface (Manta Trawl)","National Marine Sanctuary Surface (Manta Trawl)",0.719549233706109,0.778551292469307,0.660547174942911,0.242698880320999,65,1.36714354404161e-05,NA,NA,1.47924745569168e-05,1.25503963239153e-05,4.61127872609898e-06,356.68887936576,0.00487644898656334,NA,NA,"SFEI","Zhu et. al 2021","marine",0.00487644898656334,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,832.707578660329,1893.55560990056,4636.33327331044,154.709905571016,70.6623454890817,31.2049684019207,1.37686496362147,0.0113843079023999,0.0258876232735932,0.0633853310263165,0.00211510648600701,0.000966055694422356,0.000426616710927082,1.88237204603217e-05
"239","MBNMS30 Mar 31",NA,"Estuary","National Marine Sancturay","37.67","-122.61",3.8e-05,NA,NA,"water","surface water","Manta Trawl",333,5000,"sample","wet","National Marine Sanctuary","Surface (Manta Trawl)","National Marine Sanctuary Surface (Manta Trawl)",0.719549233706109,0.778551292469307,0.660547174942911,0.242698880320999,65,2.73428708808321e-05,NA,NA,2.95849491138337e-05,2.51007926478306e-05,9.22255745219796e-06,356.68887936576,0.00975289797312667,NA,NA,"SFEI","Zhu et. al 2021","marine",0.00975289797312667,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,832.707578660329,1893.55560990056,4636.33327331044,154.709905571016,70.6623454890817,31.2049684019207,1.37686496362147,0.0227686158047997,0.0517752465471863,0.126770662052633,0.00423021297201402,0.00193211138884471,0.000853233421854164,3.76474409206434e-05
"240","MBNMS30 Sept 27",NA,"Estuary","National Marine Sancturay","37.67","-122.61",6.8e-05,NA,NA,"water","surface water","Manta Trawl",333,5000,"sample","dry","National Marine Sanctuary","Surface (Manta Trawl)","National Marine Sanctuary Surface (Manta Trawl)",0.719549233706109,0.778551292469307,0.660547174942911,0.242698880320999,65,4.89293478920154e-05,NA,NA,5.29414878879128e-05,4.49172078961179e-05,1.65035238618279e-05,356.68887936576,0.0174525542677004,NA,NA,"SFEI","Zhu et. al 2021","marine",0.0174525542677004,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,832.707578660329,1893.55560990056,4636.33327331044,154.709905571016,70.6623454890817,31.2049684019207,1.37686496362147,0.040743838808589,0.0926504411897019,0.226852763673133,0.0075698547920251,0.00345746248530107,0.00152683875489693,6.73691048053618e-05
"241","MBNMS31 Mar 31",NA,"Estuary","National Marine Sancturay","37.51","-122.57",5.4e-05,NA,NA,"water","surface water","Manta Trawl",333,5000,"sample","wet","National Marine Sanctuary","Surface (Manta Trawl)","National Marine Sanctuary Surface (Manta Trawl)",0.719549233706109,0.778551292469307,0.660547174942911,0.242698880320999,65,3.88556586201299e-05,NA,NA,4.20417697933426e-05,3.56695474469172e-05,1.31057395373339e-05,356.68887936576,0.0138593813302326,NA,NA,"SFEI","Zhu et. al 2021","marine",0.0138593813302326,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,832.707578660329,1893.55560990056,4636.33327331044,154.709905571016,70.6623454890817,31.2049684019207,1.37686496362147,0.0323554014068207,0.073575350356528,0.1801477829169,0.00601135527601993,0.00274563197362143,0.00121248959947697,5.34989949924932e-05
