"","SampleMatrix","SampleID","PlasticType","MorphologicalCategory","Color","Length.mm","Width.mm","MatrixName","Size_um","matrix","lower_size_limit_um","upper_size_limit_um","general","season","site"
"1582","manta","MBNMS32-Manta-31Mar2018","Polyethylene","Fragment","Clear",0.999,0.697,"samplewater, particulate, >500 to 1000 um",999,"samplewater",500,1000,"plastic","wet","National Marine Sanctuary"
"1583","manta","MBNMS32-Manta-31Mar2018","Polyethylene","Fragment","Clear",1.971,0.807,"samplewater, particulate, >500 to 1000 um",1971,"samplewater",500,1000,"plastic","wet","National Marine Sanctuary"
"1584","manta","MBNMS32-Manta-31Mar2018","Polyethylene","Fragment","White",0.505,0.496,"samplewater, particulate, >125 to 355 um",505,"samplewater",125,355,"plastic","wet","National Marine Sanctuary"
"1585","manta","MBNMS32-Manta-31Mar2018","Polyethylene","Fragment","White",0.335,0.237,"samplewater, particulate, >125 to 355 um",335,"samplewater",125,355,"plastic","wet","National Marine Sanctuary"
"1586","manta","GFNMS28-Manta-30Mar2018","Polyethylene co-acrylic acid","Fragment","Yellow",4.909,2.938,"samplewater, particulate, >1 mm",4909,"samplewater",1000,NA,"plastic","wet","National Marine Sanctuary"
"1587","manta","GFNMS28-Manta-30Mar2018","Polyethylene","Fragment","Light Blue",1.921,1.093,"samplewater, particulate, >1 mm",1921,"samplewater",1000,NA,"plastic","wet","National Marine Sanctuary"
"1588","manta","GFNMS28-Manta-30Mar2018","Polypropylene","Fragment","White",0.71,0.452,"samplewater, particulate, >500 to 1000 um",710,"samplewater",500,1000,"plastic","wet","National Marine Sanctuary"
"1589","manta","GFNMS28-Manta-30Mar2018","Polyethylene","Fragment","White",2.172,0.474,"samplewater, particulate, >500 to 1000 um",2172,"samplewater",500,1000,"plastic","wet","National Marine Sanctuary"
"1590","manta","GFNMS28-Manta-30Mar2018","Polypropylene","Foam","Yellow",0.729,0.579,"samplewater, particulate, >500 to 1000 um",729,"samplewater",500,1000,"plastic","wet","National Marine Sanctuary"
"1591","manta","GFNMS28-Manta-30Mar2018","Nylon","Film","Clear",1.457,0.686,"samplewater, particulate, >500 to 1000 um",1457,"samplewater",500,1000,"plastic","wet","National Marine Sanctuary"
"1592","manta","GFNMS28-Manta-30Mar2018","Paint","Fragment","Yellow",1.516,0.699,"samplewater, particulate, >355 to 500 um",1516,"samplewater",355,500,"plastic","wet","National Marine Sanctuary"
"1593","manta","GFNMS28-Manta-30Mar2018","Polyethylene","Fragment","White",0.841,0.464,"samplewater, particulate, >355 to 500 um",841,"samplewater",355,500,"plastic","wet","National Marine Sanctuary"
"1594","manta","GFNMS28-Manta-30Mar2018","Polyethylene","Sphere","White",0.38,0.374,"samplewater, particulate, >355 to 500 um",380,"samplewater",355,500,"plastic","wet","National Marine Sanctuary"
"1595","manta","GFNMS28-Manta-30Mar2018","Polyethylene","Fragment","Clear",0.543,0.337,"samplewater, particulate, >355 to 500 um",543,"samplewater",355,500,"plastic","wet","National Marine Sanctuary"
"1596","manta","GFNMS28-Manta-30Mar2018","Polypropylene","Fragment","Red",0.417,0.306,"samplewater, particulate, >355 to 500 um",417,"samplewater",355,500,"plastic","wet","National Marine Sanctuary"
"1597","manta","GFNMS28-Manta-30Mar2018","Polyethylene","Fragment","White",0.535,0.403,"samplewater, particulate, >125 to 355 um",535,"samplewater",125,355,"plastic","wet","National Marine Sanctuary"
"1598","manta","GFNMS28-Manta-30Mar2018","Polyethylene","Fragment","White",0.496,0.362,"samplewater, particulate, >125 to 355 um",496,"samplewater",125,355,"plastic","wet","National Marine Sanctuary"
"1599","manta","CBNMS23-Manta-29Mar2018","Polyethylene","Film","Clear",5,3.5,"samplewater, particulate, >1 mm",5000,"samplewater",1000,NA,"plastic","wet","Central Bay"
"1600","manta","CBNMS23-Manta-29Mar2018","Polyethylene","Film","Clear",11,3,"samplewater, particulate, >1 mm",11000,"samplewater",1000,NA,"plastic","wet","Central Bay"
"1601","manta","CBNMS23-Manta-29Mar2018","Acrylic","Fragment","Clear",1.445,0.319,"samplewater, particulate, >1 mm",1445,"samplewater",1000,NA,"plastic","wet","Central Bay"
"1602","manta","CBNMS23-Manta-29Mar2018","Polyethylene","Fragment","Clear",1.853,0.259,"samplewater, particulate, >500 to 1000 um",1853,"samplewater",500,1000,"plastic","wet","Central Bay"
"1603","manta","CBNMS23-Manta-29Mar2018","Acrylic","Foam","Clear",0.829,0.589,"samplewater, particulate, >500 to 1000 um",829,"samplewater",500,1000,"plastic","wet","Central Bay"
"1604","manta","CBNMS23-Manta-29Mar2018","Polyethylene","Fragment","White",0.687,0.33,"samplewater, particulate, >500 to 1000 um",687,"samplewater",500,1000,"plastic","wet","Central Bay"
"1605","manta","CBNMS23-Manta-29Mar2018","Polystyrene","Foam","White",0.937,0.533,"samplewater, particulate, >500 to 1000 um",937,"samplewater",500,1000,"plastic","wet","Central Bay"
"1606","manta","CBNMS23-Manta-29Mar2018","Polyethylene","Fragment","White",0.692,0.33,"samplewater, particulate, >500 to 1000 um",692,"samplewater",500,1000,"plastic","wet","Central Bay"
"1607","manta","CBNMS23-Manta-29Mar2018","Polyethylene","Fragment","White",1.064,0.503,"samplewater, particulate, >500 to 1000 um",1064,"samplewater",500,1000,"plastic","wet","Central Bay"
"1608","manta","CBNMS23-Manta-29Mar2018","Polyethylene","Fragment","Blue",1.102,0.256,"samplewater, particulate, >355 to 500 um",1102,"samplewater",355,500,"plastic","wet","Central Bay"
"1609","manta","CBNMS23-Manta-29Mar2018","Polyethylene","Fragment","Black",1.872,1.715,"samplewater, particulate, >1 mm",1872,"samplewater",1000,NA,"plastic","wet","Central Bay"
"1610","manta","CBNMS23-Manta-29Mar2018","Polyethylene","Fragment","White",0.735,0.454,"samplewater, particulate, >355 to 500 um",735,"samplewater",355,500,"plastic","wet","Central Bay"
"1611","manta","CBNMS23-Manta-29Mar2018","Nylon","Fragment","Clear",0.752,0.551,"samplewater, particulate, >355 to 500 um",752,"samplewater",355,500,"plastic","wet","Central Bay"
"1612","manta","CBNMS23-Manta-29Mar2018","Polyethylene/polypropylene copolymer","Fragment","Black",1.232,0.313,"samplewater, particulate, >355 to 500 um",1232,"samplewater",355,500,"plastic","wet","Central Bay"
"1613","manta","CBNMS23-Manta-29Mar2018","Paint","Fragment","White",1.272,0.325,"samplewater, particulate, >355 to 500 um",1272,"samplewater",355,500,"plastic","wet","Central Bay"
"1614","manta","CBNMS23-Manta-29Mar2018","Stearates, Lubricants, Waxes","Fragment","Clear",0.294,0.276,"samplewater, particulate, >355 to 500 um",294,"samplewater",355,500,"plastic","wet","Central Bay"
"1615","manta","CBNMS23-Manta-29Mar2018","Polyethylene","Fragment","Pink",0.513,0.385,"samplewater, particulate, >125 to 355 um",513,"samplewater",125,355,"plastic","wet","Central Bay"
"1616","manta","GFNMS27-Manta-29Mar2018","Polyethylene","Sphere","White",0.488,0.478,"samplewater, particulate, >125 to 355 um",488,"samplewater",125,355,"plastic","wet","National Marine Sanctuary"
"1617","manta","GFNMS27-Manta-29Mar2018","Polyethylene","Fragment","Clear",0.986,0.746,"samplewater, particulate, >125 to 355 um",986,"samplewater",125,355,"plastic","wet","National Marine Sanctuary"
"1618","manta","GFNMS27-Manta-29Mar2018","Polypropylene","Fragment","Clear",0.442,0.31,"samplewater, particulate, >125 to 355 um",442,"samplewater",125,355,"plastic","wet","National Marine Sanctuary"
"1619","manta","GFNMS27-Manta-29Mar2018","Acrylic","Fragment","Dark Blue",0.165,0.108,"samplewater, particulate, >125 to 355 um",165,"samplewater",125,355,"plastic","wet","National Marine Sanctuary"
"1620","manta","GFNMS27-Manta-29Mar2018","Polypropylene","Fragment","Clear",1.79,0.393,"samplewater, particulate, >125 to 355 um",1790,"samplewater",125,355,"plastic","wet","National Marine Sanctuary"
"1621","manta","GFNMS27-Manta-29Mar2018","Polyethylene co-acrylic acid","Fragment","White",0.606,0.377,"samplewater, particulate, >125 to 355 um",606,"samplewater",125,355,"plastic","wet","National Marine Sanctuary"
"1622","manta","GFNMS27-Manta-29Mar2018","Polyethylene","Fragment","White",0.814,0.663,"samplewater, particulate, >125 to 355 um",814,"samplewater",125,355,"plastic","wet","National Marine Sanctuary"
"1623","manta","GFNMS27-Manta-29Mar2018","Polystyrene/acrylic copolymer","Fragment","Blue",0.69,0.518,"samplewater, particulate, >125 to 355 um",690,"samplewater",125,355,"plastic","wet","National Marine Sanctuary"
"1624","manta","CBNMS22-Manta-30Mar2018","Polypropylene","Film","Clear",7,4,"samplewater, particulate, >1 mm",7000,"samplewater",1000,NA,"plastic","wet","Central Bay"
"1625","manta","CBNMS22-Manta-30Mar2018","Polypropylene","Fragment","White",1.667,0.599,"samplewater, particulate, >500 to 1000 um",1667,"samplewater",500,1000,"plastic","wet","Central Bay"
"1626","manta","CBNMS22-Manta-30Mar2018","Polypropylene","Fragment","Blue",1.173,0.235,"samplewater, particulate, >355 to 500 um",1173,"samplewater",355,500,"plastic","wet","Central Bay"
"1627","manta","CBNMS22-Manta-30Mar2018","Polyethylene","Fragment","Black",1.735,0.23,"samplewater, particulate, >355 to 500 um",1735,"samplewater",355,500,"plastic","wet","Central Bay"
"1628","manta","CBNMS22-Manta-30Mar2018","Polyethylene","Sphere","Yellow",0.48,0.465,"samplewater, particulate, >355 to 500 um",480,"samplewater",355,500,"plastic","wet","Central Bay"
"1629","manta","CBNMS22-Manta-30Mar2018","Polypropylene","Fragment","Clear",0.518,0.401,"samplewater, particulate, >355 to 500 um",518,"samplewater",355,500,"plastic","wet","Central Bay"
"1630","manta","CBNMS22-Manta-30Mar2018","Polypropylene","Fragment","Clear",1.279,0.203,"samplewater, particulate, >355 to 500 um",1279,"samplewater",355,500,"plastic","wet","Central Bay"
"1631","manta","CBNMS22-Manta-30Mar2018","Polypropylene","Fragment","White",0.499,0.479,"samplewater, particulate, >355 to 500 um",499,"samplewater",355,500,"plastic","wet","Central Bay"
"1632","manta","CBNMS22-Manta-30Mar2018","Nylon","Fragment","Clear",0.569,0.416,"samplewater, particulate, >355 to 500 um",569,"samplewater",355,500,"plastic","wet","Central Bay"
"1633","manta","CBNMS22-Manta-30Mar2018","Polyethylene","Fragment","Clear",0.789,0.441,"samplewater, particulate, >355 to 500 um",789,"samplewater",355,500,"plastic","wet","Central Bay"
"1634","manta","CBNMS22-Manta-30Mar2018","Polyethylene","Fragment","Yellow",0.668,0.574,"samplewater, particulate, >355 to 500 um",668,"samplewater",355,500,"plastic","wet","Central Bay"
"1635","manta","CBNMS22-Manta-30Mar2018","Polyethylene","Fragment","Clear",0.591,0.379,"samplewater, particulate, >125 to 355 um",591,"samplewater",125,355,"plastic","wet","Central Bay"
"1636","sed","15RMPMC-CB10-MP1","Polyethylene","Foam","White",0.205,0.163,"sediment, >355 to 500 um",205,"sediment",355,500,"plastic",NA,"Central Bay"
"1637","sed","15RMPMC-CB10-MP1","Nylon","Fragment","Yellow",0.608,0.062,"sediment, >125 to 355 um",608,"sediment",125,355,"plastic",NA,"Central Bay"
"1638","sed","15RMPMC-CB10-MP1","Acrylic","Fiber","Clear",0.876,0.017,"sediment, >125 to 355 um",876,"sediment",125,355,"plastic",NA,"Central Bay"
"1639","sed","15RMPMC-CB10-MP1","Polyester","Fiber","Clear",0.793,0.013,"sediment, >125 to 355 um",793,"sediment",125,355,"plastic",NA,"Central Bay"
"1640","sed","15RMPMC-CB10-MP1","Polyurethane","Fragment","Yellow",0.248,0.339,"sediment, >125 to 355 um",248,"sediment",125,355,"plastic",NA,"Central Bay"
"1641","sed","15RMPMC-CB10-MP1","Ethylene/vinyl acetate copolymer","Fragment","Clear",0.318,0.15,"sediment, >125 to 355 um",318,"sediment",125,355,"plastic",NA,"Central Bay"
"1642","sed","15RMPMC-CB10-MP1","Polyethylene terephthalate","Fragment","Light Blue",1.36,0.011,"sediment, >125 to 355 um",1360,"sediment",125,355,"plastic",NA,"Central Bay"
"1643","sed","15RMPMC-CB10-MP1","Polystyrene","Fragment","Clear",0.387,0.14,"sediment, >125 to 355 um",387,"sediment",125,355,"plastic",NA,"Central Bay"
"1644","sed","15RMPMC-CB10-MP1","Polyethylene","Fragment","Clear",0.384,0.131,"sediment, >125 to 355 um",384,"sediment",125,355,"plastic",NA,"Central Bay"
"1645","sed","15RMPMC-CB10-MP1","Polystyrene","Fragment","Orange",0.184,0.179,"sediment, >125 to 355 um",184,"sediment",125,355,"plastic",NA,"Central Bay"
"1646","sed","15RMPMC-CB10-MP1","Polyethylene","Film","Clear",0.316,0.174,"sediment, >125 to 355 um",316,"sediment",125,355,"plastic",NA,"Central Bay"
"1647","sed","15RMPMC-CB10-MP1","Polyethylene terephthalate","Film","Clear",0.171,0.102,"sediment, >125 to 355 um",171,"sediment",125,355,"plastic",NA,"Central Bay"
"1648","sed","15RMPMC-CB10-MP1","Nylon","Film","Clear",0.231,0.128,"sediment, >125 to 355 um",231,"sediment",125,355,"plastic",NA,"Central Bay"
"1649","sed","15RMPMC-CB10-MP1","Nylon","Film","Clear",0.164,0.126,"sediment, >125 to 355 um",164,"sediment",125,355,"plastic",NA,"Central Bay"
"1650","sed","15RMPMC-CB10-MP1","Polyurethane","Film","Yellow",0.23,0.135,"sediment, >125 to 355 um",230,"sediment",125,355,"plastic",NA,"Central Bay"
"1651","sed","15RMPMC-CB32-MP1","Polyurethane","Film","Green",2.256,1.981,"sediment, >1 mm",2256,"sediment",1000,NA,"plastic",NA,"Central Bay"
"1652","sed","15RMPMC-CB32-MP1","Polypropylene","Fragment","Light Blue",2.174,1.99,"sediment, >1 mm",2174,"sediment",1000,NA,"plastic",NA,"Central Bay"
"1653","sed","15RMPMC-CB32-MP1","Cellulose acetate","Fiber","Clear",5.566,0.018,"sediment, >500 to 1000 um",5566,"sediment",500,1000,"plastic",NA,"Central Bay"
"1654","sed","15RMPMC-CB32-MP1","Polyethylene","Fragment","Clear",0.97,0.569,"sediment, >500 to 1000 um",970,"sediment",500,1000,"plastic",NA,"Central Bay"
"1655","sed","15RMPMC-CB32-MP1","Polyethylene terephthalate","Film","Clear",1.125,0.967,"sediment, >500 to 1000 um",1125,"sediment",500,1000,"plastic",NA,"Central Bay"
"1656","sed","15RMPMC-CB32-MP1","Polyethylene","Film","Light Blue",1.367,0.417,"sediment, >355 to 500 um",1367,"sediment",355,500,"plastic",NA,"Central Bay"
"1657","sed","15RMPMC-CB32-MP1","Polyester","Fiber","Red",2.64,0.015,"sediment, >355 to 500 um",2640,"sediment",355,500,"plastic",NA,"Central Bay"
"1658","sed","15RMPMC-CB32-MP1","Acrylic","Fragment","Dark Blue",1.531,0.028,"sediment, >355 to 500 um",1531,"sediment",355,500,"plastic",NA,"Central Bay"
"1659","sed","15RMPMC-CB32-MP1","Polyester","Fiber","Purple",1.258,0.022,"sediment, >125 to 355 um",1258,"sediment",125,355,"plastic",NA,"Central Bay"
"1660","sed","15RMPMC-CB32-MP1","Polyethylene","Fragment","Light Blue",0.752,0.127,"sediment, >125 to 355 um",752,"sediment",125,355,"plastic",NA,"Central Bay"
"1661","sed","15RMPMC-CB32-MP1","Polyethylene","Fragment","Clear",0.713,0.322,"sediment, >125 to 355 um",713,"sediment",125,355,"plastic",NA,"Central Bay"
"1662","sed","15RMPMC-CB32-MP1","Polypropylene","Fiber","Clear",2.567,0.05,"sediment, >125 to 355 um",2567,"sediment",125,355,"plastic",NA,"Central Bay"
"1663","sed","15RMPMC-CB32-MP1","Polyethylene terephthalate","Fragment","Yellow",0.341,0.292,"sediment, >125 to 355 um",341,"sediment",125,355,"plastic",NA,"Central Bay"
"1664","sed","15RMPMC-CB32-MP1","Polyethylene terephthalate","Fragment","Black",0.276,0.205,"sediment, >125 to 355 um",276,"sediment",125,355,"plastic",NA,"Central Bay"
"1665","sed","15RMPMC-CB32-MP1","Polystyrene","Fragment","Gray",0.533,0.237,"sediment, >125 to 355 um",533,"sediment",125,355,"plastic",NA,"Central Bay"
"1666","sed","15RMPMC-CB32-MP1","Acrylic","Fiber","Purple",0.397,0.02,"sediment, >125 to 355 um",397,"sediment",125,355,"plastic",NA,"Central Bay"
"1667","sed","15RMPMC-CB32-MP1","Cellulose acetate","Fragment","Orange",0.193,0.117,"sediment, >125 to 355 um",193,"sediment",125,355,"plastic",NA,"Central Bay"
"1668","sed","15RMPMC-CB32-MP1","Acrylic","Foam","Pink",0.227,0.219,"sediment, >125 to 355 um",227,"sediment",125,355,"plastic",NA,"Central Bay"
"1669","sed","15RMPMC-CB32-MP1","Acrylic","Fragment","Light Blue",0.281,0.177,"sediment, >125 to 355 um",281,"sediment",125,355,"plastic",NA,"Central Bay"
"1670","sed","15RMPMC-CB32-MP1","Polypropylene","Fragment","Yellow",0.441,0.3,"sediment, >125 to 355 um",441,"sediment",125,355,"plastic",NA,"Central Bay"
"1671","sed","15RMPMC-CB32-MP1","Nylon","Fragment","Black",0.367,0.131,"sediment, >125 to 355 um",367,"sediment",125,355,"plastic",NA,"Central Bay"
"1672","sed","15RMPMC-CB32-MP1","Rubber","Fragment","Yellow",0.241,0.123,"sediment, >125 to 355 um",241,"sediment",125,355,"plastic",NA,"Central Bay"
"1673","sed","15RMPMC-CB32-MP1","Polyester","Fiber","Black",3.665,0.018,"sediment, >125 to 355 um",3665,"sediment",125,355,"plastic",NA,"Central Bay"
"1674","sed","15RMPMC-CB37-MP1","Polypropylene","Fragment","Blue",0.91,0.32,"sediment, >500 um",910,"sediment",500,500,"plastic",NA,"Central Bay"
"1675","sed","15RMPMC-CB37-MP1","Polyester","Fiber","Red",6.5,0.04,"sediment, >500 um",6500,"sediment",500,500,"plastic",NA,"Central Bay"
"1676","sed","15RMPMC-CB37-MP1","Polycarbonate","Fragment","White",2.12,1.14,"sediment, >500 um",2120,"sediment",500,500,"plastic",NA,"Central Bay"
"1677","sed","15RMPMC-CB37-MP1","Polypropylene","Fragment","White",1.17,0.36,"sediment, >355 to 500 um",1170,"sediment",355,500,"plastic",NA,"Central Bay"
"1678","sed","15RMPMC-CB37-MP1","Polyethylene","Fragment","Green",0.82,0.55,"sediment, >355 to 500 um",820,"sediment",355,500,"plastic",NA,"Central Bay"
"1679","sed","15RMPMC-CB37-MP1","Polypropylene","Fragment","Green",1.49,0.37,"sediment, >355 to 500 um",1490,"sediment",355,500,"plastic",NA,"Central Bay"
"1680","sed","15RMPMC-CB37-MP1","Polypropylene","Fragment","White",0.65,0.31,"sediment, >355 to 500 um",650,"sediment",355,500,"plastic",NA,"Central Bay"
"1681","sed","15RMPMC-CB37-MP1","Polyethylene","Fragment","Gray",0.9,0.49,"sediment, >355 to 500 um",900,"sediment",355,500,"plastic",NA,"Central Bay"
"1682","sed","15RMPMC-CB37-MP1","Polystyrene","Sphere","Clear",0.4,0.4,"sediment, >355 to 500 um",400,"sediment",355,500,"plastic",NA,"Central Bay"
"1683","sed","15RMPMC-CB37-MP1","Polystyrene","Sphere","Clear",0.41,0.41,"sediment, >355 to 500 um",410,"sediment",355,500,"plastic",NA,"Central Bay"
"1684","sed","15RMPMC-CB37-MP1","Polyethylene","Film","Gray",0.71,0.48,"sediment, >355 to 500 um",710,"sediment",355,500,"plastic",NA,"Central Bay"
